IDRECHERCHE;JOURNEE;GamesPlayed;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches;6ButPrisSansPenal;5ButPrisSansPenal;4ButPrisSansPenal;3ButPrisSansPenal;2ButPrisSansPenal;1ButPrisSansPenal;CRouge60;CRouge75;CRouge80;CRouge85;CentreRate;Clean60;Clean60D;Ecart-5;Ecart-4;Ecart-3;Ecart-2;Ecart+2;Ecart+3;Ecart+4;GrossOccazRate;MalusDefaite;15PassOK30;15PassOK40;15PassOK50;15PassOK90;15PassOK95;15PassOK100;25PassOK30;25PassOK40;25PassOK50;25PassOK90;25PassOK95;25PassOK100;TackleLost;TirPasCadre;80BallonsTouch;90BallonsTouch;100BallonsTouch;BonusVict;CoupFrancRate
BurnerPatrickNIC;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;26;30;0;0;0;1;1;3;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
MukieleNordiMTP;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;4;2;4;25;38;0;0;0;6;1;9;66;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
KwonChang-hoonDIJ;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;5;15;20;0;0;0;8;0;7;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lea_SilikiJames_EdwardREN;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;2;1;2;1;42;48;1;0;0;2;1;4;62;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
AlonsoJuniorLIL;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;4;0;0;1;0;2;1;3;1;64;79;0;3;0;13;0;6;104;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0
XekaDIJ;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;0;6;1;2;1;3;2;2;2;32;40;0;0;0;6;0;5;60;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
HaddadiOussamaDIJ;201711;1;90;1;0;0;1;0;0;0;0;0;1;0;1;4;0;0;0;0;0;1;1;26;32;0;0;0;5;2;3;58;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
MbenzaIsaacMTP;201711;1;90;1;0;0;1;0;0;0;0;0;1;0;0;6;3;4;0;1;1;1;0;14;22;2;0;0;4;0;1;35;0;0;1;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
JorgeMON;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;6;2;1;1;0;5;3;1;8;23;30;1;1;0;9;1;15;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
NakoulmaPrejuce_NiguimbeNTE;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;20;27;0;4;0;2;1;5;37;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MendesThiagoLIL;201711;1;90;1;0;0;1;0;0;0;0;0;3;1;0;1;0;0;2;1;0;2;2;41;53;0;2;0;8;5;10;87;2;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;2;1;0;0;0;0
MaiaThiagoLIL;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;1;2;1;44;56;0;2;0;8;3;7;72;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
GurtnerRegisAMN;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;38;0;2;0;12;0;2;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AdenonKhaledAMN;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;2;16;21;0;1;0;2;0;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;13;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
El_HajjamOualidAMN;201711;1;90;1;0;0;0;0;0;1;0;0;1;1;4;1;0;0;0;3;2;3;3;13;22;0;2;0;5;2;10;56;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
MonconduitThomasAMN;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;2;1;14;23;0;2;0;3;1;5;39;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
KamaraBingourouSTR;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;19;28;0;0;0;6;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SekaErnestSTR;201711;1;90;1;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;2;2;0;0;53;68;0;6;0;4;1;9;97;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
SalmierYoannSTR;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;1;0;42;54;0;1;0;5;0;2;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
LalaKennySTR;201711;1;90;1;0;0;0;0;0;1;1;0;1;1;0;2;1;4;0;1;1;0;0;36;38;1;0;2;6;3;4;57;3;1;0;1;0;1;0;2;0;1;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AholouJean-EudesSTR;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;1;0;0;38;43;0;2;0;4;0;7;53;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0;0;0
LienardDimitriSTR;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;2;10;2;2;0;2;2;1;1;34;42;1;1;0;11;1;5;72;1;0;1;0;0;0;0;1;0;0;0;0;0;4;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
GoncalvesAnthonySTR;201711;1;90;1;0;0;1;0;0;0;0;0;2;1;0;3;0;1;0;4;2;4;2;24;31;0;3;0;6;1;10;49;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0
LeragerLukasBDX;201711;1;90;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;4;1;26;35;0;2;0;3;0;3;43;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
AwaziemChidozieNTE;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;31;36;0;2;0;9;0;4;48;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
HerelleChristopheTRO;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;2;1;0;2;34;41;0;4;0;8;0;8;62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
CordovalJeremyTRO;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;2;2;2;0;16;26;0;2;0;4;0;4;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DingomeTristanTRO;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;2;28;37;0;0;2;2;0;2;47;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
PeleBryanTRO;201711;1;90;1;0;0;0;0;0;0;0;0;1;1;1;5;0;1;0;2;1;1;0;26;37;0;1;0;5;1;4;57;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
IeEdgarLIL;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;2;1;1;1;0;39;46;0;2;0;7;0;3;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
BrandonREN;201711;1;90;1;0;0;0;0;0;1;0;0;3;2;2;3;0;0;0;1;1;4;0;20;23;0;0;0;1;1;2;47;3;2;1;2;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Eboa_EboaFelixGUI;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56;65;0;2;0;8;1;4;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
NiakhateMoussaMET;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;1;37;41;0;0;0;9;0;3;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
PobleteGeronimoMET;201711;1;90;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;6;5;1;2;68;75;0;0;0;10;4;12;96;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0
Toure_BalloFodeLIL;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;3;1;3;3;36;40;0;3;0;5;0;8;74;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0
MbengueAdamaCAE;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;2;5;1;2;0;3;2;1;1;20;28;1;1;0;7;0;5;63;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
RepasJanCAE;201711;1;90;1;0;0;0;0;0;0;0;0;3;0;2;1;0;1;0;0;0;2;1;10;16;0;1;0;9;0;2;34;2;1;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0
ZunguBonganiAMN;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;3;1;0;23;27;0;1;0;8;0;4;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MaouassaFaitoutREN;201711;1;89;1;0;1;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;1;17;23;0;1;0;3;0;2;36;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
MarieJordanDIJ;201711;1;89;1;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;4;1;0;0;40;50;0;1;0;8;0;5;65;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;1;0;0;0;1;0
SansonMorganMAR;201711;1;89;1;0;1;0;0;0;1;0;0;1;1;1;4;0;1;0;2;0;3;3;13;20;0;0;0;5;0;5;38;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
LemarThomasMON;201711;1;89;1;0;1;0;0;0;1;0;0;2;1;0;9;0;1;0;2;1;2;3;24;31;0;2;0;8;4;11;68;2;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
Rony_LopesMON;201711;1;89;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;8;11;0;2;0;3;1;5;27;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
DaboBryanETI;201711;1;88;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;3;27;46;0;1;0;11;3;8;63;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
BazileHerveCAE;201711;1;88;1;0;1;0;0;0;0;0;0;1;0;1;11;1;2;0;2;1;1;3;13;14;1;0;0;2;1;6;45;0;0;1;0;0;0;0;3;0;0;0;0;0;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
Da_CostaNunoSTR;201711;1;87;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;4;4;1;2;10;14;0;0;0;3;3;9;44;8;1;1;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
TaitFlavienANG;201711;1;86;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;2;3;19;26;0;0;0;0;2;6;47;1;0;1;0;0;0;0;4;0;0;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CavaniEdinsonPSG;201711;1;85;1;0;1;0;0;0;2;0;0;3;3;0;0;0;1;0;0;0;2;0;14;20;0;0;0;1;2;2;29;8;3;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
LasnePaulMTP;201711;1;84;1;0;1;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;3;33;47;0;3;1;3;4;10;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TerrierMartinSTR;201711;1;83;1;0;1;1;0;0;1;0;0;5;2;0;0;0;1;0;2;2;1;2;22;24;0;1;0;2;1;6;40;8;3;2;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0
BourigeaudBenjaminREN;201711;1;83;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;29;35;0;0;0;5;0;0;43;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
KeitaMON;201711;1;82;1;0;1;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;1;6;9;0;0;0;2;3;4;25;6;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
BlasLudovicGUI;201711;1;82;1;0;1;1;0;0;0;0;0;3;1;1;0;0;0;0;1;1;3;1;42;52;0;1;0;5;3;6;63;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
RivierezJonathanMET;201711;1;81;1;0;1;1;0;0;0;0;0;1;1;1;0;0;0;1;3;2;4;1;25;32;0;0;0;6;0;4;45;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
KamanoFrancoisBDX;201711;1;81;1;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;3;3;2;2;17;22;0;0;0;5;1;6;37;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
MbappeKylianPSG;201711;1;80;1;0;1;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;32;39;0;0;0;3;3;3;62;9;3;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;1;0
EvraPatriceMAR;201711;1;80;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;0;11;21;0;1;0;6;0;4;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
MartinJonasSTR;201711;1;79;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;23;32;0;1;0;5;0;2;39;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
